Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
155,"D Hrovat, WE Tobler","Bond graph modeling and computer simulation of automotive torque converters",1985,"Journal of the Franklin institute","Elsevier","https://www.sciencedirect.com/science/article/pii/0016003285900675","https://scholar.google.com/scholar?cites=3711587222744847253&as_sdt=2005&sciodt=2007&hl=en",20,"2021-12-14 16:19:11","","","","",,,,,155,4.31,78,2,36,"A derivation of a set of four first-order nonlinear differential equations describing torque converter dynamics is given, along with the corresponding bond graph representation. The bond graph consists of an inertia-field and modulated gyrators which couple mechanical …","","https://scholar.google.com/scholar?q=related:ldOVDOo0gjMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
10,"MR Bykowski, A Hill, C Garland, W Tobler, ...","Ruptured pseudoaneurysm of the maxillary artery and its branches following Le Fort I osteotomy: evidence-based guidelines",2018,"Journal of …","journals.lww.com","https://journals.lww.com/jcraniofacialsurgery/Fulltext/2018/06000/Ruptured_Pseudoaneurysm_of_the_Maxillary_Artery.43.aspx","https://scholar.google.com/scholar?cites=6242472918291516664&as_sdt=2005&sciodt=2007&hl=en",135,"2021-12-14 16:19:11","","","","",,,,,10,3.33,2,5,3,"Background: Although rare, pseudoaneurysms (PA) can develop following Le Fort I osteotomy and lead to life-threatening hemorrhage. However, the typical presentation of a PA following a Le Fort I osteotomy is not well characterized. Evidence-based guidelines are …","https://www.researchgate.net/profile/Michael-Bykowski/publication/323503223_Ruptured_Pseudoaneurysm_of_the_Maxillary_Artery_and_Its_Branches_Following_Le_Fort_I_Osteotomy_Evidence-Based_Guidelines/links/5c368cff299bf12be3bb95c2/Ruptured-Pseudoaneurysm-of-the-Maxillary-Artery-and-Its-Branches-Following-Le-Fort-I-Osteotomy-Evidence-Based-Guidelines.pdf","https://scholar.google.com/scholar?q=related:-AzDjgu4oVYJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
8,"W Tobler","Hans",1976,"La Revolución mexicana, transformación social y …","","","https://scholar.google.com/scholar?cites=18088542112630844008&as_sdt=2005&sciodt=2007&hl=en",694,"2021-12-14 16:19:11","CITATION","","","",,,,,8,0.18,8,1,45,"","","https://scholar.google.com/scholar?q=related:aCoO2DZpB_sJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"W TOBLER, W MEYER, ...","Bacteriological Study on Incubators and Boxes for Premature Infants",1955,"La semaine des …","pubmed.ncbi.nlm.nih.gov","https://pubmed.ncbi.nlm.nih.gov/14396403/","",773,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,3,66,"","",""
1,"WR Tobler","Automation in the Preparation of Thematic Maps",2017,"Landmarks in Mapping","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781351191234-2/automation-preparation-thematic-maps-tobler","https://scholar.google.com/scholar?cites=6524852970989961988&as_sdt=2005&sciodt=2007&hl=en",255,"2021-12-14 16:19:11","","10.4324/9781351191234-2","","",,,,,1,0.25,1,1,4,"Automation is of particular importance in the construction of thematic maps, especially those derived from extensive statistical data. A staff member of the Department of Geography, University of Michigan, examines the fundamental problems involved, and shows how …","","https://scholar.google.com/scholar?q=related:BEOC-zTvjFoJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
1,"JM Tew, WD Tobler, M Zuccarello","The treatment of arteriovenous malformations of the brain with the neodymium: YAG laser",1989,"Lasers in Neurosurgery","Springer","https://link.springer.com/chapter/10.1007/978-3-7091-7607-8_2","https://scholar.google.com/scholar?cites=174593903822745810&as_sdt=2005&sciodt=2007&hl=en",268,"2021-12-14 16:19:11","","10.1007/978-3-7091-7607-8_2","","",,,,,1,0.03,0,3,32,"The introduction of the Neodymium: yttrium-aluminum-garnet (Nd: YAG) laser is the most recent technological adjunct advocated for the treatment of arteriovenous malformations (AVMs). Beck reported that Nd: YAG laser is effective for coagulation of brain tissue [1, 2] …","","https://scholar.google.com/scholar?q=related:0rBNATtIbAIJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"JM Tew, WD Tobler","The History of Lasers in Neurosurgery",1988,"Lasers in Neurosurgery","Springer","https://link.springer.com/chapter/10.1007/978-1-4613-1763-0_1","",336,"2021-12-14 16:19:11","","10.1007/978-1-4613-1763-0_1","","",,,,,0,0.00,0,2,33,"The development of lasers and laser technology will be recognized as one of the major technological advancements of the twentieth century. Laser technology pervades all strata of society and impacts daily life from Star Wars technology to the grocery checkout line. The …","","https://scholar.google.com/scholar?q=related:P5NO9ZlITigJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"HW Tobler","Das Departement Geistes-, Sozial-und Staatswissenschaften (D-GESS)",2005,"Lehre und Forschung an der ETH Zürich","Springer","https://link.springer.com/content/pdf/10.1007/3-7643-7559-0_12.pdf","",715,"2021-12-14 16:19:11","","10.1007/3-7643-7559-0_12","","",,,,,0,0.00,0,1,16,"Seit der Gründung des Polytechnikums 1855 haben sich die Aufgaben der Geistes-, Sozial-und Staatswissenschaften an der ETH Zürich in vielfältiger Weise gewandelt. Wurde früher hauptsächlich ein zu den Fachgebieten der ETH komplementäres humanwissenschaftliches …","",""
2,"MW Tobler","carrillo Percastegui s E",,"Leite Pitman R, Mares R, Powell","","","https://scholar.google.com/scholar?cites=4298182672332250862&as_sdt=2005&sciodt=2007&hl=en",576,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:7l4aJF42pjsJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
1,"D Hrovat, WE Tobler","Bond Graph Modeling of Automotive Torque Converters",1984,"MECHANICAL …","… MECHANICAL ENG 345 E 47TH ST …","","https://scholar.google.com/scholar?cites=5115106837919237726&as_sdt=2005&sciodt=2007&hl=en",591,"2021-12-14 16:19:11","CITATION","","","",,,,,1,0.03,1,2,37,"","","https://scholar.google.com/scholar?q=related:XgZZbpGC_EYJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"HW Tobler","» Bauernerhebungen und Agrarreform in der mexikanischen Revolution «",1976,"Manfred Mols/Hans-Werner Tobler","","","https://scholar.google.com/scholar?cites=6375279501290341494&as_sdt=2005&sciodt=2007&hl=en",747,"2021-12-14 16:19:11","CITATION","","","",,,,,3,0.07,3,1,45,"","","https://scholar.google.com/scholar?q=related:doQ9wu2KeVgJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"Q Yang, J Snyder, W Tobler","W., 2000",2000,"Map Projection Transformation: Principles and …","","","https://scholar.google.com/scholar?cites=7809346606053453211&as_sdt=2005&sciodt=2007&hl=en",366,"2021-12-14 16:19:11","CITATION","","","",,,,,6,0.29,2,3,21,"","","https://scholar.google.com/scholar?q=related:m-23zVxfYGwJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
8,"W Tobler","Visual evidence for urban potential fields",1991,"MappeMonde","mgm.fr","http://www.mgm.fr/PUB/Mappemonde/M191/PHENOM.pdf","https://scholar.google.com/scholar?cites=14528157815688157393&as_sdt=2005&sciodt=2007&hl=en",216,"2021-12-14 16:19:11","","","","",,,,,8,0.27,8,1,30,"For over a hundred years attempts have been made to apply to the social sciences concepts expropriated from physics. The danger inherent in reasoning from analogy has always caused these efforts to be regarded with some suspicion. The gravity model of human …","","https://scholar.google.com/scholar?q=related:0VjoVI9inskJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"WR Tobler","The geographic movement of wealth in the United States",1986,"MappeMonde","Citeseer","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.503.5785&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=9201146714234352341&as_sdt=2005&sciodt=2007&hl=en",225,"2021-12-14 16:19:11","PDF","","","",,,,,3,0.09,3,1,35,"The geographic movement of wealth in the United States Page 1 The geographic movement of wealth in the United States1 Waldo R. Tobler Abstract A numerical model applied to the density and flow of wealth in the United States between 1970 and 1976 shows that wealth …","https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.503.5785&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:1fIw1C8KsX8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"W Tobler","Demography in global change studies",1997,"Mathematical Social Sciences","infona.pl","https://www.infona.pl/resource/bwmeta1.element.elsevier-ed7996ba-ce24-3b89-a018-31a25042f42e","https://scholar.google.com/scholar?cites=8583905439844700184&as_sdt=2005&sciodt=2007&hl=en",235,"2021-12-14 16:19:11","","","","",,,,,3,0.13,3,1,24,"It is often considered that environmental impact is a function of population, affluence and technology. As interest has grown in the human dimensions of global change, attempts are being made to pin down the role of population and, especially, population growth …","","https://scholar.google.com/scholar?q=related:GJB8n4QoIHcJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler","Prophylaxis of interstitial pneumonia and retrolental fibroplasia of premature infants",1952,"Medecine et hygiene","pubmed.ncbi.nlm.nih.gov","https://pubmed.ncbi.nlm.nih.gov/12992031/","https://scholar.google.com/scholar?cites=10111841528341260523&as_sdt=2005&sciodt=2007&hl=en",497,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.03,2,1,69,"","","https://scholar.google.com/scholar?q=related:6-jSkUt6VIwJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"W TOBLER","Protective Measure in the Care of Premature Infants",1950,"Medecine et hygiene","pubmed.ncbi.nlm.nih.gov","https://pubmed.ncbi.nlm.nih.gov/15438269/","",613,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,1,71,"","",""
17,"WD Tobler, MA Melgar, TJ Raley, N Anand, ...","clinical and radiographic outcomes with l4–s1 axial lumbar interbody fusion (axialiF) and posterior instrumentation: a multicenter study",2013,"Medical Devices …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3787926/","https://scholar.google.com/scholar?cites=2458247503517034191&as_sdt=2005&sciodt=2007&hl=en",106,"2021-12-14 16:19:11","HTML","","","",,,,,17,2.13,3,5,8,"Methods In this retrospective series, 52 patients from four clinical sites underwent L4–S1 interbody fusion with the AxiaLIF two-level system with minimum 2-year clinical and radiographic follow-up (range: 24–51 months). Outcomes included back pain severity (on a …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3787926/","https://scholar.google.com/scholar?q=related:z6YfgRRzHSIJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"HW Tobler","wirkungen der mexikanischen Revolution zu umreißen.",1992,"Mexiko heute: Politik, Wirtschaft, Kultur","Vervuert","","",819,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,1,29,"","","https://scholar.google.com/scholar?q=related:8npjLYkRn7YJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"HW Tobler","DIE REVOLUTION UND DIE FOLGEN",1996,"Mexiko heute: Politik, Wirtschaft, Kultur","Vervuert","","",823,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,1,25,"","","https://scholar.google.com/scholar?q=related:EcHFqHm-b_AJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"HW Tobler","zahlreiche Besonderheiten des heutigen Mexiko erst vor dem Hintergrund der Revo",1996,"Mexiko heute: Politik, Wirtschaft, Kultur","Vervuert","","",825,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,1,25,"","","https://scholar.google.com/scholar?q=related:yoSYrZgLhiIJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
8,"WR Tobler","Notes on the analysis of geographical distributions",1966,"Michigan Inter-University Community of Mathematical …","","","https://scholar.google.com/scholar?cites=7848789058290689821&as_sdt=2005&sciodt=2007&hl=en",359,"2021-12-14 16:19:11","CITATION","","","",,,,,8,0.15,8,1,55,"","","https://scholar.google.com/scholar?q=related:HadjWBCA7GwJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
5,"W Tobler","Zur Aetiologie der mongoloiden Idiotie",1938,"Monatsschr. f. Kinderh","","","https://scholar.google.com/scholar?cites=10687290018297848244&as_sdt=2005&sciodt=2007&hl=en",704,"2021-12-14 16:19:11","CITATION","","","",,,,,5,0.06,5,1,83,"","","https://scholar.google.com/scholar?q=related:tKE44KXhUJQJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
4,"W Tobler","Movement Mapping (unpublished paper) http://csiss. ncgia. ucsb. edu/clearinghouse/FlowMapper",2003,"MovementMapping. pdf (letöltve: 2015. január)","","","https://scholar.google.com/scholar?cites=16200428367036727692&as_sdt=2005&sciodt=2007&hl=en",401,"2021-12-14 16:19:11","CITATION","","","",,,,,4,0.22,4,1,18,"","","https://scholar.google.com/scholar?q=related:jMFiKsR70-AJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"MW Tobler, R Cochard, PJ Edwards","by Technische U",,"Muenchen on","","","https://scholar.google.com/scholar?cites=17267357470728931278&as_sdt=2005&sciodt=2007&hl=en",574,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,1,3,,"","","https://scholar.google.com/scholar?q=related:zkd8HCL6oe8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"MS Luskin, WR Albert, ...","Sumatran tiger survival threatened by deforestation despite increasing densities in parks (vol 8, 2017)",2018,"NATURE …","… , 4 CRINAN ST, LONDON N1 9XW …","","",684,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,3,3,"","",""
2,"W Tobler","U, Deichmann, J. Gottsegen, & K. Maloy (1995): The Global Demography Project",,"NCGIA Technical Report TR-95-6","","","https://scholar.google.com/scholar?cites=11031338614252630091&as_sdt=2005&sciodt=2007&hl=en",516,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,2,1,,"","","https://scholar.google.com/scholar?q=related:S_CT6wUwF5kJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler, U Deichmann, J Gottsegen, K Maloy","The Global Demography Project,"" April 1995",,"NCGIA Technical Report TR-95-6 …","","","https://scholar.google.com/scholar?cites=10816392926187621653&as_sdt=2005&sciodt=2007&hl=en",563,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,1,4,,"","","https://scholar.google.com/scholar?q=related:FQ12BA-MG5YJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
23,"W Tobler","Three Presentations on Geographical Analysis and Modeling. Non-Isotropic Modeling Speculations on the Geometry of Geography Global Spatial …",1993,"National Center for Geographic Information and …","","","https://scholar.google.com/scholar?cites=10821699175196262042&as_sdt=2005&sciodt=2007&hl=en",287,"2021-12-14 16:19:11","CITATION","","","",,,,,23,0.82,23,1,28,"","","https://scholar.google.com/scholar?q=related:mv61YxBmLpYJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
10,"W Tobler","Nonisopic Modeling. Three Presentations on Geographical Analysis and Modeling",1993,"National Center for Geographic Information and …","","","https://scholar.google.com/scholar?cites=3709688201388740965&as_sdt=2005&sciodt=2007&hl=en",348,"2021-12-14 16:19:11","CITATION","","","",,,,,10,0.36,10,1,28,"","","https://scholar.google.com/scholar?q=related:ZdE7r8N1ezMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler","Three presentations on geographical analysis and modeling. University of California at Santa Barbara",1993,"National Center for Geographic Information and …","","","https://scholar.google.com/scholar?cites=10217172392247462674&as_sdt=2005&sciodt=2007&hl=en",488,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.07,2,1,28,"","","https://scholar.google.com/scholar?q=related:EovWaCiwyo0J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W TOBLER","Three presentations on geographical analysis and modeling, Santa Barbara",1993,"National Center for Geographic Information and …","","","https://scholar.google.com/scholar?cites=2265754100207105878&as_sdt=2005&sciodt=2007&hl=en",493,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.07,2,1,28,"","","https://scholar.google.com/scholar?q=related:Vrc6g1mTcR8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
