"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8N9I3DBP","journalArticle","1991","Tobler, Waldo R.","Visual Evidence for Urban Potential Fields","Mappemonde","","","","https://www.mgm.fr/PUB/Mappemonde/M191/PHENOM.pdf","A satellite picture of adjacent cities clearly ilustrates the analytical dynamics of urban growth.","1991","2020-05-11 16:44:47","2021-02-09 13:41:22","","46-47","","1","1991","","","","","","","","","","en","","","","","","CC125","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>","C:\Users\cplume01\Zotero\storage\I675JEQ5\Tobler - 1991 - Visual Evidence for Urban Potential Fields.pdf","","⛔ No DOI found; CC-Modelisation (mouvement); LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PD69R2X7","journalArticle","1974","Tobler, W. R.","The Accuracy of Categorical Maps","Cartographic Laboratory Report, Ann Arbor","","","","","","1974","2020-05-16 13:42:52","2021-02-09 13:41:22","","56 p.","","Prepared for the International Geographical Commission on Geographical Data Sensing and Processing,","4","","","","","","","","","","en","","","","","","CC168","","<p>Résumé C. Reymond-Cauvin, 16/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'article souligne qu'il n'existe aucun standard pour connaître l'exactitude des positions et l'erreur commise en hauteur (en fait = ""nom"" Z) avec les cartes catégorielles en particulier. Si l'on compare la réalité sur la terre et le dessin sur papier ou écran, les erreurs peuvent être diverses et on cherche comment les mesurer ou les éviter. On peut passer des polygones à une grille dont l'erreur sera plus faible au fur et à mesure qu'on diminue la taille des mailles. Il en est de même pour le contour du polygone lorsqu'on procède à une généralisation. Il faut toujours mesurer les erreurs et s'intéresser à leur propagation.</span></p>","","","⛔ No DOI found; CC-BDL; LocCC-LBTCP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C9AI5QVN","conferencePaper","1972","Tobler, W. R.","Comparisons of Geographic Methodology, 1968–1972–1976","International Geographical Union","","","","","","1972","2020-05-16 12:59:22","2021-02-09 13:41:22","","10 p.","","","","","","","","","","","","Ottawa,","en","","","","","","CC162","","","","","⛔ No DOI found; CC-Geographie, cartographie, etc.; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2nd International Symposium on Geographical Data Sensing and Processing","","","","","","","","","","","","","","",""
"8II3D8QZ","conferencePaper","2005","Tobler, W. R.","Estimating Potential from Asymmetry","","","","","http://www.imagenet.org","","2005","2020-05-14 13:45:38","2021-02-09 13:41:22","","","","","Sunbelt XXV","","","","","","","","","Redondo Beach, CA--1005."" CC153","en","","","","","","CC153","","<p>Présentation à revoir</p> <p><a href=""https://www.geog.ucsb.edu/~tobler/presentations/Asymmetry-to-potentials.pdf"">https://www.geog.ucsb.edu/~tobler/presentations/Asymmetry-to-potentials.pdf</a></p>; <p>Résumé C. Reymond-Cauvin, 14/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">L'analyse de réseau repose souvent sur des matrices de connexions. Un tableau de ce type peut être décomposé en deux composantes. La partie asymétrique est particulièrement intéressante car elle permet de voir les patterns d'influence. Deux applications dont données dont l'une est géographique.</span></p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Résumé identique pour CC152</span></p>","","","LocCC-CDSH; ⛔ No DOI found; CC-Modelisation (mouvement)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5DI8WF9K","journalArticle","1997","Tobler, Waldo R.","The equidominance line: A new geopolitical concept","Applied Geographic Studies","","1520-6319","10/cf8x4n","https://onlinelibrary.wiley.com/doi/abs/10.1002/%28SICI%291520-6319%28199721%291%3A1%3C7%3A%3AAID-AGS2%3E3.0.CO%3B2-5","The traditional equidistant assignment of ocean area rights to coastal neighbors is not always equitable. A well-defined and easily computed alternative is provided by a line dividing the sea into areas of equal dominance relative to each of several countries. The Gulf of Maine is used to illustrate the concept. © 1997 John Wiley & Sons, Inc.","1997","2020-04-14 08:44:14","2021-02-09 13:41:21","2020-04-13 19:55:17","7-11","","1","1","","","The equidominance line","","","","","","","en","","","","","Wiley Online Library","CC136","","","","","LocCC-CDSA; CC-Geographie, cartographie, etc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BP4QFF2N","conferencePaper","1994","Tobler, W. R.","Migration: Ravenstein, Thornthwaite and Beyond","","","","","","","1994","2020-05-18 12:15:19","2021-02-09 13:41:18","","","","","","","","","","","","","AAG","San Francisco","en","","","","","","CC205","","<p>CC133 Publication liée à une intervention : 1994 ""Migration: Ravenstein, Thornthwaite and Beyond"", AAG San Francisco, April. CC205</p> <p>De plus ce texte avec des modifications mineures a été présenté par la suite sous forme d'un powerpoint  à plusieurs reprises :</p> <p>2009 CC223</p> <p>2011 CC239</p> <p>2011  CC303</p>; <p>Résumé C. Reymond-Cauvin, 10/06/2020</p> <p>ce résumé est celui de l'article  CC133 en 1995 correspondant peut-être à ce ppt</p> <p style=""text-align: justify;"">Ravenstein a publié ses ""Lois de l'immigration"" il y a 100 ans. Son article comprend également une carte des ""courants migratoires"", qui n'est pas mentionnée dans le texte. D'autres auteurs ont repris ses idées. Thornthwaite a également comparé la migration aux courants, mais n'a pas poursuivi cette analogie. D'autres ont utilisé une terminologie similaire. Des études plus récentes sur la migration pourraient donner de nouvelles lois. Tobler cite un dizaine des lois de Ravenstein.</p>","","","Migrations; LocCC-CDSH; ⛔ No DOI found","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N5M59ZS7","journalArticle","","Tobler, Waldo R.","Using ""S"" to Analyze Migration Tables","Geography","","","","","","spring1987","2020-05-17 22:35:35","2021-02-09 13:41:18","","33","","145","","","","","","","","","","","en","","","","","","CC185","","","","","Migrations; ⛔ No DOI found; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YF6QIVE","conferencePaper","1994","Tobler, W. R.","History of Cartography as taught at UCSB","Seminar on Teaching of the History of Cartography","","","","","","1994","2020-05-12 13:54:02","2021-02-09 13:41:18","","9-22","","","","","","","","","","","","University of Utrecht","","","","","","","CC129","","<p>Il semble que ce texte ait été présenté en plusieurs lieux avec peu de différences. On peut les trouver à l'adresse suivante, par exemple :</p> <p><a href=""http://www.geog.ucsb.edu/~kclarke/G126/historyofcartography.pdf"">http://www.geog.ucsb.edu/~kclarke/G126/historyofcartography.pdf</a></p> <p> </p>; <p>Résumé traduit par DeepL, 12/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Il s'agit d'une description chronologique du développement de la cartographie, enrichie par le traitement détaillé de sujets particulièrement importants. Après un bref examen des sources de ce domaine, les cartes préhistoriques et la conception grecque du monde sont abordés. Viennent ensuite les cartes romaines, puis médiévales et les portulans. La Renaissance et la redécouverte des œuvres de Ptolémée introduisent les voyages d'exploration et la technologie de l'imprimerie, menant à la période des grands atlas et aux rendus panoramiques de Da Vinci, Duerer et Meran. Les problèmes de la découverte de la longitude et de la géodésie géométrique et physique se posent alors à l'Académie française et à la Royal Society. Cette période a également vu les importantes anamorphoses de Mercator, Lambert et Gauss, et le développement de la théorie de l'ajustement des observations. Les cartes topographiques contemporaines datent de cette époque. Des extensions plus récentes incluent des cartes nautiques et aéronautiques et des observations de ballons, d'avions et de satellites. Cartes de l'Extrême-Orient, de l'Afrique. La relation des cartes géographiques avec la science et les statistiques, illustrant des données thématiques abstraites et des phénomènes non visuels, revêt une importance croissante. Nombreuses définitions et références bibliographiques.</span></p>","","","⛔ No DOI found; LocCC-CDSC; CC-Histoire_cartographie","","Ormeling, F.; Bouma, Y.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ICA Commissions on History of Cartography, Education and Training","","","","","","","","","","","","","","",""
"R5I4BHHJ","journalArticle","1986","Tobler, Waldo R.","Computer Programs","Geography","","","","","","1986","2020-05-17 22:23:03","2021-02-09 13:41:17","","225","","125","","","","","","","","","","","en","","","","","","CC184","","","","","⛔ No DOI found; CC-programmes; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TYPURQF2","journalArticle","1960","Tobler, Waldo R.","Projection Pitfalls","Annals of the Association of American Geographers","","1467-8306","10/b8gqn5","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8306.1960.tb00331.x","","1960","2020-04-16 11:12:05","2021-02-09 13:41:13","2020-04-16 10:12:14","58-58","","1","50","","","","","","","","","","en","","","","","Wiley Online Library","CC6","","<p>Résumé C. Reymond-Cauvin, 05/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Exemple d'erreurs que l'on peut commettre avec des assimilations de projection trop rapides.</span></p>","","","CC-Systeme_projection; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FU3Z2GLW","journalArticle","1962","Tobler, Waldo R.","The Polar Case of Hammer's Projection","The Professional Geographer","","0033-0124, 1467-9272","10/fcmncf","http://www.tandfonline.com/doi/abs/10.1111/j.0033-0124.1962.142_20.x","","1962-03","2020-04-14 08:44:14","2021-02-09 13:41:13","2020-04-13 19:49:27","20-22","","2","14","","The Professional Geographer","","","","","","","","en","","","","","DOI.org (Crossref)","CC15","","<p>Résumé C. Reymond-Cauvin, 05/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Présentation de la version classique de la projection équatoriale de Hammer, projection équivalente, et de sa version oblique, mais l'auteur souligne que la projection équivalente de Lambert a moins de distorsions</span></p>","","","CC-Systeme_projection; LocCC-OKleinpdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYJBWBTL","journalArticle","1962","Tobler, Waldo R.","Tissot's Indicatrix and Photogrammetry","Photogrammetric Engineering","","","","","","1962","2020-04-16 11:12:05","2021-02-09 13:41:13","","623-625","","4","XXVIII","","","","","","","","","","en","","","","","","CC13","","<p>Résumé C. Reymond-Cauvin, 05/06/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Un des problèmes de la photogrammétrie est de déterminer les différences entre les relations géométriques sur la photographie et celles sur l'objet photographié, les travaux de Tissot pourront aider les programmétristes car les résultats de Tissot sont tout à fait généraux. Tissot s'intéressait aux transformations qui prennent des éléments d'un ensemble en éléments d'un autre ensemble. Il a ainsi fourni certains théorèmes concernant l'altération inévitable des relations géométriques qui se produit sur les cartes planes de la sphère ou de l'ellipsoïde. Ces théorèmes peuvent être appliqués aux photographies aériennes, aux images radar ou aux objectifs des appareils photo., ce qui peut être transposé pour les photos, etc.</span></p>","","","CC-Systeme_projection; ⛔ No DOI found; LocCC-RRWT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
